mouse	bakers	score
Q5EG47	P38691	0.028522167487684727
Q5EG47	P38692	0.035467980295566505
Q5EG47	P38970	0.030738916256157635
Q5EG47	P38990	0.03825944170771757
Q5EG47	P38991	0.047947454844006566
Q5EG47	P39009	0.05845648604269294
Q5EG47	P39073	0.024105090311986866
Q5EG47	P41808	0.024400656814449917
Q5EG47	P43565	0.027126436781609194
Q5EG47	P43637	0.04400656814449918
Q5EG47	P47116	0.02169129720853859
Q5EG47	P48562	0.034811165845648605
Q5EG47	P53104	0.04367816091954023
Q5EG47	P53233	0.026798029556650244
Q5EG47	P53599	0.035303776683087026
Q5EG47	P53739	0.0367816091954023
Q5EG47	P53894	0.02568144499178982
Q5EG47	P53974	0.023513957307060754
Q5EG47	Q00772	0.026929392446633827
Q5EG47	Q01389	0.03645320197044335
Q5EG47	Q01919	0.07307060755336617
Q5EG47	Q03002	0.07142857142857142
Q5EG47	Q03306	0.03793103448275862
Q5EG47	Q03407	0.04367816091954023
Q5EG47	Q03497	0.03825944170771757
Q5EG47	Q03533	0.030344827586206897
Q5EG47	Q03785	0.028702791461412153
Q5EG47	Q03957	0.034154351395730705
Q5EG47	Q08217	0.03776683087027915
Q5EG47	Q12152	0.05517241379310345
Q5EG47	Q12222	0.022627257799671594
Q5EG47	Q12236	0.04285714285714286
Q5EG47	Q12263	0.07766830870279146
Q5EG47	Q12310	0.026174055829228243
Q5EG47	Q12469	0.030114942528735634
Q5EG47	Q12505	0.026929392446633827
Q5F2E8	P00546	0.030476190476190476
Q5F2E8	P05986	0.0319376026272578
Q5F2E8	P06242	0.03155993431855501
Q5F2E8	P06244	0.030114942528735634
Q5F2E8	P06245	0.0329064039408867
Q5F2E8	P06782	0.030738916256157635
Q5F2E8	P06784	0.04220032840722496
Q5F2E8	P08018	0.0451559934318555
Q5F2E8	P08458	0.06469622331691297
Q5F2E8	P11792	0.02637110016420361
Q5F2E8	P12688	0.026798029556650244
Q5F2E8	P13185	0.029852216748768475
Q5F2E8	P13186	0.0267487684729064
Q5F2E8	P14681	0.023267651888341543
Q5F2E8	P15442	0.02282430213464696
Q5F2E8	P16892	0.024039408866995075
Q5F2E8	P17157	0.030738916256157635
Q5F2E8	P18961	0.027257799671592774
Q5F2E8	P22211	0.026748768472906404
Q5F2E8	P22216	0.03399014778325123
Q5F2E8	P22517	0.033497536945812804
Q5F2E8	P23293	0.029720853858784892
Q5F2E8	P23561	0.041215106732348114
Q5F2E8	P24583	0.028456486042692943
Q5F2E8	P24719	0.030114942528735634
Q5F2E8	P25333	0.02226600985221675
Q5F2E8	P25341	0.02916256157635468
Q5F2E8	P25389	0.031165845648604272
Q5F2E8	P25390	0.04532019704433497
Q5F2E8	P27466	0.02719211822660099
Q5F2E8	P27636	0.05188834154351396
Q5F2E8	P31374	0.02719211822660099
Q5F2E8	P32485	0.033825944170771755
Q5F2E8	P32490	0.040722495894909685
Q5F2E8	P32491	0.04400656814449918
Q5F2E8	P32562	0.0367816091954023
Q5F2E8	P32581	0.021444991789819377
Q5F2E8	P32944	0.02555008210180624
Q5F2E8	P34244	0.030607553366174056
Q5F2E8	P36005	0.021576354679802956
Q5F2E8	P38080	0.02315270935960591
Q5F2E8	P38147	0.02857142857142857
Q5F2E8	P38615	0.028210180623973728
Q5F2E8	P38692	0.06305418719211822
Q5F2E8	P38990	0.03267651888341543
Q5F2E8	P38991	0.0329064039408867
Q5F2E8	P39009	0.029523809523809525
Q5F2E8	P41808	0.026239737274220035
Q5F2E8	P43637	0.033497536945812804
Q5F2E8	P48562	0.05303776683087028
Q5F2E8	P50873	0.025484400656814447
Q5F2E8	P53104	0.03169129720853859
Q5F2E8	P53233	0.026568144499178985
Q5F2E8	P53599	0.04417077175697865
Q5F2E8	P53739	0.0319376026272578
Q5F2E8	Q00772	0.028719211822660094
Q5F2E8	Q01389	0.05057471264367816
Q5F2E8	Q01919	0.023218390804597703
Q5F2E8	Q03002	0.024105090311986866
Q5F2E8	Q03306	0.02807881773399015
Q5F2E8	Q03407	0.02561576354679803
Q5F2E8	Q03497	0.06272577996715928
Q5F2E8	Q03785	0.022955665024630544
Q5F2E8	Q03957	0.03316912972085386
Q5F2E8	Q08217	0.025812807881773397
Q5F2E8	Q08732	0.02561576354679803
Q5F2E8	Q12152	0.0361247947454844
Q5F2E8	Q12236	0.030935960591133006
Q5F2E8	Q12263	0.030738916256157635
Q5F2E8	Q12310	0.028275862068965516
Q5F2E8	Q12469	0.05155993431855501
Q5FWK3	P35688	0.026239737274220035
Q5FWK3	P39083	0.02302134646962233
Q5FWK3	Q06407	0.023267651888341543
Q5FWK3	Q12128	0.02504105090311987
Q5HZI9	P38152	0.022627257799671594
Q5KU39	P38959	0.07454844006568144
Q5NC05	P22082	0.04433497536945813
Q5NC05	P31244	0.08866995073891626
Q5NC05	P31380	0.04696223316912972
Q5NC05	P32333	0.05681444991789819
Q5NC05	P32597	0.027487684729064037
Q5NC05	P32657	0.027980295566502465
Q5NC05	P32849	0.046141215106732344
Q5NC05	P32863	0.03711001642036125
Q5NC05	P38086	0.03129720853858785
Q5NC05	P38144	0.05123152709359606
Q5NC05	P40352	0.03149425287356322
Q5NC05	P43610	0.030804597701149426
Q5NC05	P53115	0.028399014778325123
Q5NC05	Q05471	0.032807881773399016
Q5NC05	Q06554	0.03295566502463054
Q5NC05	Q08562	0.04597701149425287
Q5NC05	Q08773	0.052216748768472904
Q5NCQ5	P32461	0.030114942528735634
Q5NCQ5	P40487	0.1385878489326765
Q5ND34	P25356	0.029408866995073897
Q5RJ54	P39933	0.024729064039408867
Q5RJ54	P41696	0.025439244663382595
Q5RJ54	P47043	0.029038314176245212
Q5RJI5	P00546	0.029852216748768475
Q5RJI5	P05986	0.04975369458128079
Q5RJI5	P06242	0.035303776683087026
Q5RJI5	P06244	0.05041050903119869
Q5RJI5	P06245	0.05205254515599343
Q5RJI5	P06782	0.09343185550082102
Q5RJI5	P06784	0.030164203612479474
Q5RJI5	P08018	0.02807881773399015
Q5RJI5	P08458	0.029589490968801313
Q5RJI5	P11792	0.04400656814449918
Q5RJI5	P12688	0.04729064039408867
Q5RJI5	P13185	0.07011494252873564
Q5RJI5	P13186	0.06469622331691297
Q5RJI5	P14681	0.02788177339901478
Q5RJI5	P15442	0.028637110016420362
Q5RJI5	P15790	0.02574712643678161
Q5RJI5	P16892	0.03136288998357964
Q5RJI5	P17157	0.03596059113300493
Q5RJI5	P18961	0.04696223316912972
Q5RJI5	P19454	0.0261247947454844
Q5RJI5	P21965	0.026436781609195402
Q5RJI5	P22204	0.034154351395730705
Q5RJI5	P22211	0.032857142857142856
Q5RJI5	P22216	0.05681444991789819
Q5RJI5	P22517	0.04876847290640394
Q5RJI5	P23293	0.0277504105090312
Q5RJI5	P23561	0.030164203612479474
Q5RJI5	P24583	0.0380952380952381
Q5RJI5	P24719	0.03333333333333333
Q5RJI5	P25333	0.040558292282430214
Q5RJI5	P25341	0.04384236453201971
Q5RJI5	P25389	0.09195402298850575
Q5RJI5	P25390	0.02878489326765189
Q5RJI5	P27466	0.05139573070607553
Q5RJI5	P27636	0.03366174055829228
Q5RJI5	P28708	0.03205254515599343
Q5RJI5	P31374	0.040886699507389164
Q5RJI5	P32328	0.032134646962233164
Q5RJI5	P32485	0.032315270935960594
Q5RJI5	P32490	0.02967159277504105
Q5RJI5	P32491	0.03293924466338259
Q5RJI5	P32562	0.046469622331691295
Q5RJI5	P32801	0.024729064039408867
Q5RJI5	P32944	0.024729064039408867
Q5RJI5	P34244	0.10131362889983579
Q5RJI5	P36002	0.023727422003284072
Q5RJI5	P36004	0.03251231527093596
Q5RJI5	P36005	0.029786535303776684
Q5RJI5	P38070	0.03891625615763547
Q5RJI5	P38147	0.04318555008210181
Q5RJI5	P38615	0.02865353037766831
Q5RJI5	P38622	0.04252873563218391
Q5RJI5	P38623	0.03825944170771757
Q5RJI5	P38692	0.03973727422003284
Q5RJI5	P38970	0.030673234811165847
Q5RJI5	P38990	0.04400656814449918
Q5RJI5	P38991	0.05024630541871921
Q5RJI5	P39009	0.04991789819376026
Q5RJI5	P39073	0.02333333333333333
Q5RJI5	P43565	0.027159277504105087
Q5RJI5	P43637	0.04532019704433497
Q5RJI5	P48562	0.03277504105090312
Q5RJI5	P50873	0.02788177339901478
Q5RJI5	P53104	0.046798029556650245
Q5RJI5	P53233	0.03111658456486043
Q5RJI5	P53599	0.030722495894909687
Q5RJI5	P53739	0.04334975369458128
Q5RJI5	P53894	0.029096880131362888
Q5RJI5	P54199	0.024088669950738915
Q5RJI5	Q00772	0.02730706075533662
Q5RJI5	Q01389	0.03875205254515599
Q5RJI5	Q01919	0.07093596059113301
Q5RJI5	Q03002	0.07241379310344828
Q5RJI5	Q03306	0.03973727422003284
Q5RJI5	Q03407	0.04285714285714286
Q5RJI5	Q03497	0.040886699507389164
Q5RJI5	Q03533	0.029852216748768475
Q5RJI5	Q03785	0.030213464696223317
Q5RJI5	Q03957	0.03129720853858785
Q5RJI5	Q08217	0.03924466338259442
Q5RJI5	Q08732	0.0293431855500821
Q5RJI5	Q12100	0.031625615763546805
Q5RJI5	Q12152	0.054679802955665026
Q5RJI5	Q12222	0.024351395730706077
Q5RJI5	Q12236	0.04433497536945813
Q5RJI5	Q12263	0.09474548440065682
Q5RJI5	Q12310	0.030344827586206897
Q5RJI5	Q12469	0.02889983579638752
Q5RJI5	Q12505	0.02479474548440066
Q5S006	P05986	0.028341543513957308
Q5S006	P06244	0.02788177339901478
Q5S006	P06782	0.02889983579638752
Q5S006	P06784	0.021642036124794747
Q5S006	P08678	0.024597701149425288
Q5S006	P22216	0.025484400656814447
Q5S006	P24583	0.02308702791461412
Q5S006	P25390	0.025993431855500824
Q5S006	P27466	0.030164203612479474
Q5S006	P27636	0.02535303776683087
Q5S006	P43637	0.02226600985221675
Q5S006	Q01389	0.022709359605911333
Q5S006	Q03002	0.0219376026272578
Q5S006	Q12469	0.02174055829228243
Q5SDA5	P27636	0.021871921182266007
Q5SPL2	Q04779	0.021871921182266007
Q5SRX1	P38817	0.026929392446633827
Q5SRY7	P07834	0.033322386425834696
Q5SRY7	P16649	0.028711001642036122
Q5SRY7	P20053	0.024088669950738915
Q5SRY7	P20484	0.021182266009852218
Q5SRY7	P25382	0.033601532567049806
Q5SRY7	P25635	0.022692939244663382
Q5SRY7	P36037	0.02599343185550082
Q5SRY7	P36130	0.029666119321291737
Q5SRY7	P38011	0.023661740558292284
Q5SRY7	P38129	0.0361247947454844
Q5SRY7	P39014	0.05878489326765189
Q5SRY7	P39946	0.021691297208538587
Q5SRY7	P41318	0.02315270935960591
Q5SRY7	P41811	0.024909688013136286
Q5SRY7	P42841	0.022627257799671594
Q5SRY7	P47025	0.029272030651341
Q5SRY7	P53622	0.026798029556650244
Q5SRY7	Q05583	0.020492610837438422
Q5SRY7	Q05946	0.028546798029556647
Q5SRY7	Q12220	0.025429666119321293
Q5SRY7	Q12417	0.027695675971538044
Q5SSL4	P32873	0.025993431855500824
Q5SSL4	P38339	0.034482758620689655
Q5SSL4	P39083	0.026568144499178985
Q5SSL4	P39960	0.032315270935960594
Q5SSM3	P35688	0.023842364532019704
Q5SUF2	Q07508	0.03200328407224959
Q5SUS0	P07834	0.024638752052545156
Q5SUS0	P25382	0.021116584564860427
Q5SUS0	P25635	0.02883415435139573
Q5SUS0	P36130	0.023431855500821018
Q5SUS0	P38011	0.026502463054187193
Q5SUS0	P38123	0.02275862068965517
Q5SUS0	P38129	0.025812807881773397
Q5SUS0	P39014	0.025139573070607556
Q5SUS0	P47025	0.02568144499178982
Q5SUS0	Q12220	0.021576354679802956
Q5SUS0	Q12417	0.023087027914614124
Q5SVQ0	P34218	0.08505747126436781
Q5SVQ0	P40963	0.048111658456486045
Q5SVQ0	Q08649	0.10213464696223316
Q5SW19	Q03690	0.04151067323481117
Q5SW75	P38590	0.023645320197044337
Q5SW75	Q02256	0.022627257799671594
Q5SWD9	Q07381	0.10755336617405582
Q5SWD9	Q08965	0.03254515599343186
Q5SWP3	P38879	0.029605911330049264
Q5SWT3	P04710	0.021871921182266007
Q5SWT3	P18238	0.02302134646962233
Q5SWT3	P18239	0.0219376026272578
Q5SWT3	P32332	0.06206896551724138
Q5SWT3	P33303	0.02479474548440066
Q5SWT3	P38127	0.02504105090311987
Q5SWT3	P39953	0.023645320197044337
Q5SWT3	P40556	0.021018062397372743
Q5SWT3	Q06143	0.025418719211822663
Q5SWT3	Q12251	0.023908045977011492
Q5SWT3	Q12482	0.03188834154351396
Q5SWU9	P11154	0.07142857142857142
Q5SWU9	P32327	0.07569786535303777
Q5SWU9	P32528	0.0729064039408867
Q5SWU9	P32874	0.5715927750410509
Q5SWU9	Q00955	0.6216748768472906
Q5SX40	P08964	0.22676518883415436
Q5SX40	P19524	0.16453201970443349
Q5SX40	P32492	0.15977011494252874
Q5SX40	P36006	0.12364532019704433
Q5SX40	Q04439	0.12889983579638753
Q5SXI5	P47043	0.023366174055829227
Q5SXJ3	P06839	0.05123152709359606
Q5SXJ3	P22516	0.04006568144499179
Q5SYD0	P08964	0.12873563218390804
Q5SYD0	P19524	0.13760262725779968
Q5SYD0	P32492	0.13957307060755336
Q5SYD0	P36006	0.17454844006568143
Q5SYD0	Q04439	0.17339901477832512
Q5U458	P25303	0.02246305418719212
Q5U458	P25491	0.02055829228243021
Q5U458	P39101	0.02206896551724138
Q5U458	P39102	0.02257799671592775
Q5U458	P48353	0.02091954022988506
Q5U458	P53863	0.0219376026272578
Q5U458	P53940	0.020853858784893268
Q5XJE5	P38439	0.03661740558292283
Q5XJV6	P08458	0.021691297208538587
Q5XJV6	P27636	0.024285714285714285
Q5XJV6	P32562	0.024860426929392446
Q5XJV6	Q01389	0.025993431855500824
Q5XJY5	P43621	0.07914614121510673
Q60520	P22579	0.06876847290640394
Q60575	P17119	0.054187192118226604
Q60575	P27895	0.03620689655172414
Q60575	P28742	0.06535303776683087
Q60575	P28743	0.04876847290640394
Q60575	P32364	0.035632183908045977
Q60575	P53086	0.07257799671592775
Q60585	P39933	0.024195402298850574
Q60585	P41696	0.025090311986863702
Q60585	P47043	0.032690593478770825
Q60592	P00546	0.023333333333333338
Q60592	P05986	0.06765188834154351
Q60592	P06242	0.02169129720853859
Q60592	P06244	0.06535303776683087
Q60592	P06245	0.07077175697865352
Q60592	P06782	0.04614121510673235
Q60592	P06784	0.024285714285714282
Q60592	P08018	0.03129720853858785
Q60592	P08458	0.034154351395730705
Q60592	P11792	0.07126436781609195
Q60592	P12688	0.07339901477832513
Q60592	P13185	0.0367816091954023
Q60592	P13186	0.03940886699507389
Q60592	P14680	0.024105090311986866
Q60592	P14681	0.02807881773399015
Q60592	P15442	0.02302134646962233
Q60592	P16892	0.026748768472906404
Q60592	P17157	0.02528735632183908
Q60592	P18961	0.07257799671592775
Q60592	P22204	0.06338259441707718
Q60592	P22211	0.02858784893267652
Q60592	P22216	0.042692939244663386
Q60592	P22517	0.033563218390804596
Q60592	P23561	0.025993431855500824
Q60592	P24583	0.06880131362889984
Q60592	P24719	0.02857142857142857
Q60592	P25333	0.03399014778325123
Q60592	P25341	0.07684729064039408
Q60592	P25389	0.04220032840722496
Q60592	P25390	0.027126436781609194
Q60592	P27466	0.03251231527093596
Q60592	P27636	0.027832512315270935
Q60592	P28708	0.025812807881773397
Q60592	P31374	0.029589490968801313
Q60592	P32328	0.05714285714285714
Q60592	P32485	0.02440065681444992
Q60592	P32490	0.030985221674876846
Q60592	P32491	0.03316912972085386
Q60592	P32562	0.03366174055829228
Q60592	P32944	0.02561576354679803
Q60592	P34244	0.04400656814449918
Q60592	P36004	0.02302134646962233
Q60592	P36005	0.021313628899835797
Q60592	P38070	0.04926108374384237
Q60592	P38147	0.02730706075533662
Q60592	P38622	0.027898193760262726
Q60592	P38623	0.02776683087027915
Q60592	P38691	0.024860426929392446
Q60592	P38692	0.03136288998357964
Q60592	P38990	0.0367816091954023
Q60592	P38991	0.04433497536945813
Q60592	P39009	0.035139573070607555
Q60592	P41808	0.027060755336617406
Q60592	P43565	0.04729064039408867
Q60592	P43637	0.03727422003284072
Q60592	P48562	0.030673234811165847
Q60592	P53104	0.03111658456486043
Q60592	P53599	0.02883415435139573
Q60592	P53739	0.0755336617405583
Q60592	P53894	0.07947454844006568
Q60592	P54199	0.028719211822660098
Q60592	Q00772	0.023399014778325122
Q60592	Q01389	0.03645320197044335
Q60592	Q01919	0.03205254515599343
Q60592	Q03002	0.03251231527093596
Q60592	Q03306	0.047454844006568145
Q60592	Q03407	0.046469622331691295
Q60592	Q03497	0.040558292282430214
Q60592	Q03533	0.027766830870279147
Q60592	Q03957	0.02522167487684729
Q60592	Q08217	0.02857142857142857
Q60592	Q08732	0.02308702791461412
Q60592	Q12100	0.024154351395730706
Q60592	Q12152	0.0444991789819376
Q60592	Q12236	0.053366174055829226
Q60592	Q12263	0.041379310344827586
Q60592	Q12310	0.024663382594417076
Q60592	Q12469	0.03284072249589491
Q60597	P20967	0.280623973727422
Q60605	P06787	0.033825944170771755
Q60605	P53141	0.030738916256157635
Q60610	P11433	0.026683087027914613
Q60629	P05986	0.02883415435139573
Q60629	P06244	0.026798029556650244
Q60629	P06245	0.02617405582922824
Q60629	P06782	0.023448275862068966
Q60629	P08018	0.021444991789819377
Q60629	P08458	0.02200328407224959
Q60629	P13185	0.023382594417077178
Q60629	P13186	0.023645320197044337
Q60629	P14681	0.024926108374384238
Q60629	P16892	0.02302134646962233
Q60629	P21965	0.022627257799671594
Q60629	P22517	0.027060755336617406
Q60629	P23561	0.024729064039408867
Q60629	P25389	0.02535303776683087
Q60629	P25390	0.026174055829228243
Q60629	P27466	0.025812807881773397
Q60629	P27636	0.03645320197044335
Q60629	P32485	0.025993431855500824
Q60629	P32490	0.023333333333333338
Q60629	P32491	0.02315270935960591
Q60629	P32562	0.02630541871921182
Q60629	P38991	0.027257799671592774
Q60629	P39009	0.023908045977011492
Q60629	P48562	0.02935960591133005
Q60629	P53104	0.023711001642036125
Q60629	Q00772	0.02282430213464696
Q60629	Q01389	0.029983579638752058
Q60629	Q01919	0.027323481116584565
Q60629	Q03002	0.023513957307060754
Q60629	Q03957	0.026042692939244664
Q60629	Q12263	0.023973727422003283
Q60629	Q12469	0.028702791461412153
Q60631	P38753	0.021510673234811165
Q60631	P53281	0.021379310344827585
Q60631	Q06449	0.02522167487684729
Q60636	P39943	0.022955665024630544
Q60636	P41696	0.03596059113300493
Q60636	P47043	0.030700602079912424
Q60636	P53035	0.024039408866995075
Q60636	P53968	0.023464696223316914
Q60649	P31539	0.06321839080459771
Q60649	P33416	0.06633825944170772
Q60668	P04147	0.020426929392446634
Q60668	P27476	0.022068965517241374
Q60668	P53883	0.021642036124794747
Q60668	Q99383	0.04975369458128079
Q60670	P00546	0.027635467980295567
Q60670	P05986	0.04532019704433497
Q60670	P06242	0.03251231527093596
Q60670	P06244	0.047126436781609195
Q60670	P06245	0.04663382594417077
Q60670	P06782	0.09195402298850575
Q60670	P06784	0.025665024630541874
Q60670	P08018	0.026568144499178985
Q60670	P08458	0.030738916256157635
Q60670	P11792	0.04302134646962233
Q60670	P12688	0.04334975369458128
Q60670	P13185	0.06863711001642037
Q60670	P13186	0.06798029556650247
Q60670	P14681	0.0245320197044335
Q60670	P15442	0.026683087027914613
Q60670	P15790	0.02233169129720854
Q60670	P16892	0.03238095238095238
Q60670	P17157	0.0361247947454844
Q60670	P18961	0.04252873563218391
Q60670	P19454	0.029589490968801313
Q60670	P21965	0.02479474548440066
Q60670	P22204	0.028341543513957308
Q60670	P22211	0.03085385878489327
Q60670	P22216	0.05779967159277504
Q60670	P22219	0.02206896551724138
Q60670	P22517	0.054187192118226604
Q60670	P23561	0.027520525451559932
Q60670	P24583	0.04006568144499179
Q60670	P24719	0.035303776683087026
Q60670	P25333	0.03366174055829228
Q60670	P25341	0.040886699507389164
Q60670	P25389	0.07060755336617405
Q60670	P25390	0.0319376026272578
Q60670	P27466	0.053858784893267654
Q60670	P27636	0.03661740558292283
Q60670	P28708	0.034811165845648605
Q60670	P31374	0.047454844006568145
Q60670	P32328	0.027192118226600986
Q60670	P32485	0.03169129720853859
Q60670	P32490	0.02807881773399015
Q60670	P32491	0.02978653530377668
Q60670	P32562	0.04663382594417077
Q60670	P32801	0.02637110016420361
Q60670	P34244	0.07093596059113301
Q60670	P36002	0.026256157635467983
Q60670	P36004	0.029096880131362888
Q60670	P36005	0.024597701149425288
Q60670	P38070	0.034811165845648605
Q60670	P38080	0.02200328407224959
Q60670	P38147	0.042692939244663386
Q60670	P38615	0.02883415435139573
Q60670	P38622	0.03940886699507389
Q60670	P38623	0.03366174055829228
Q60670	P38692	0.03218390804597701
Q60670	P38970	0.03175697865353038
Q60670	P38990	0.03711001642036125
Q60670	P38991	0.054022988505747126
Q60670	P39009	0.05057471264367816
Q60670	P39073	0.021247947454844006
Q60670	P41808	0.025155993431855497
Q60670	P43565	0.025550082101806242
Q60670	P43637	0.03973727422003284
Q60670	P47116	0.02315270935960591
Q60670	P48562	0.03399014778325123
Q60670	P50873	0.02630541871921182
Q60670	P53104	0.03842364532019704
Q60670	P53233	0.028702791461412153
Q60670	P53599	0.027816091954022983
Q60670	P53739	0.03908045977011494
Q60670	P53894	0.029786535303776684
Q60670	P53974	0.025993431855500824
Q60670	Q00772	0.02574712643678161
Q60670	Q01389	0.031050903119868637
Q60670	Q01919	0.0651888341543514
Q60670	Q03002	0.0651888341543514
Q60670	Q03306	0.035303776683087026
Q60670	Q03407	0.047126436781609195
Q60670	Q03497	0.03628899835796388
Q60670	Q03533	0.03284072249589491
Q60670	Q03785	0.02883415435139573
Q60670	Q03957	0.030098522167487686
Q60670	Q08217	0.04893267651888342
Q60670	Q08732	0.024022988505747127
Q60670	Q12100	0.0316256157635468
Q60670	Q12152	0.05845648604269294
Q60670	Q12236	0.046469622331691295
Q60670	Q12263	0.0722495894909688
Q60670	Q12310	0.030738916256157635
Q60670	Q12469	0.027684729064039407
Q60670	Q12505	0.02522167487684729
Q60673	P25044	0.033825944170771755
Q60676	P14747	0.06371100164203612
Q60676	P15705	0.021625615763546796
Q60676	P20604	0.06371100164203612
Q60676	P23287	0.061083743842364535
Q60676	P23594	0.07192118226600985
Q60676	P23595	0.07126436781609195
Q60676	P26570	0.060755336617405585
Q60676	P32345	0.07060755336617405
Q60676	P32598	0.07192118226600985
Q60676	P32838	0.06600985221674877
Q60676	P32945	0.0645320197044335
Q60676	P33329	0.059441707717569785
Q60676	P38825	0.0219376026272578
Q60676	P53043	0.12249589490968801
Q60676	Q12118	0.027126436781609194
Q60680	P00546	0.020361247947454843
Q60680	P05986	0.033497536945812804
Q60680	P06242	0.022627257799671594
Q60680	P06244	0.033497536945812804
Q60680	P06245	0.0361247947454844
Q60680	P06782	0.028013136288998357
Q60680	P06784	0.023333333333333338
Q60680	P08018	0.030344827586206897
Q60680	P08458	0.030870279146141214
Q60680	P11792	0.028768472906403938
Q60680	P12688	0.023908045977011492
Q60680	P13185	0.03284072249589491
Q60680	P13186	0.033497536945812804
Q60680	P14681	0.02226600985221675
Q60680	P17157	0.027192118226600986
Q60680	P18961	0.025155993431855497
Q60680	P22216	0.03105090311986864
Q60680	P22517	0.02807881773399015
Q60680	P23293	0.022692939244663382
Q60680	P23561	0.026929392446633827
Q60680	P24583	0.02669950738916256
Q60680	P24719	0.026929392446633827
Q60680	P25341	0.030804597701149423
Q60680	P25389	0.03218390804597701
Q60680	P25390	0.02663382594417077
Q60680	P27466	0.028341543513957308
Q60680	P27636	0.03110016420361248
Q60680	P28708	0.026568144499178985
Q60680	P31374	0.02922824302134647
Q60680	P32490	0.027947454844006566
Q60680	P32491	0.028407224958949095
Q60680	P32562	0.027684729064039407
Q60680	P34244	0.0267487684729064
Q60680	P38070	0.024663382594417076
Q60680	P38622	0.022512315270935963
Q60680	P38692	0.025812807881773397
Q60680	P38991	0.030837438423645322
Q60680	P39009	0.03175697865353038
Q60680	P43637	0.027126436781609194
Q60680	P48562	0.03105090311986864
Q60680	P53104	0.034154351395730705
Q60680	P53599	0.02561576354679803
Q60680	P53739	0.029589490968801313
Q60680	Q01389	0.03027914614121511
Q60680	Q01919	0.02788177339901478
Q60680	Q03002	0.02807881773399015
Q60680	Q03407	0.025418719211822663
Q60680	Q03497	0.033497536945812804
Q60680	Q03957	0.023513957307060754
Q60680	Q08217	0.023382594417077178
Q60680	Q12152	0.03022988505747127
Q60680	Q12236	0.028341543513957308
Q60680	Q12263	0.030049261083743842
Q60680	Q12469	0.03251231527093596
Q60692	P25043	0.033825944170771755
Q60692	P30656	0.03211822660098522
Q60692	P38624	0.07750410509031198
Q60700	P00546	0.02155993431855501
Q60700	P05986	0.033497536945812804
Q60700	P06242	0.026814449917898196
Q60700	P06244	0.033825944170771755
Q60700	P06245	0.034811165845648605
Q60700	P06782	0.03169129720853859
Q60700	P06784	0.029901477832512315
Q60700	P08458	0.03200328407224959
Q60700	P12688	0.02504105090311987
Q60700	P13185	0.03760262725779967
Q60700	P13186	0.0367816091954023
Q60700	P17157	0.022397372742200328
Q60700	P18961	0.024597701149425288
Q60700	P22216	0.035467980295566505
Q60700	P22517	0.02883415435139573
Q60700	P23561	0.04351395730706076
Q60700	P24583	0.027060755336617406
Q60700	P25333	0.026239737274220035
Q60700	P25341	0.030049261083743842
Q60700	P25389	0.030607553366174052
Q60700	P25390	0.03333333333333333
Q60700	P27466	0.029031198686371103
Q60700	P27636	0.04285714285714286
Q60700	P32485	0.022709359605911333
Q60700	P32490	0.030919540229885058
Q60700	P32491	0.03431855500821018
Q60700	P32562	0.03760262725779967
Q60700	P32581	0.02226600985221675
Q60700	P34244	0.027766830870279147
Q60700	P38070	0.024614121510673232
Q60700	P38147	0.024482758620689653
Q60700	P38615	0.02522167487684729
Q60700	P38623	0.022266009852216752
Q60700	P38691	0.024417077175697865
Q60700	P38692	0.033497536945812804
Q60700	P38970	0.022134646962233172
Q60700	P38990	0.024154351395730706
Q60700	P38991	0.035796387520525455
Q60700	P39009	0.02440065681444992
Q60700	P40494	0.024729064039408867
Q60700	P41808	0.025484400656814447
Q60700	P43637	0.027766830870279147
Q60700	P48562	0.0374384236453202
Q60700	P53104	0.028407224958949095
Q60700	P53599	0.03323481116584565
Q60700	P53739	0.030032840722495895
Q60700	P53974	0.025484400656814447
Q60700	Q00772	0.02630541871921182
Q60700	Q01389	0.04302134646962233
Q60700	Q01919	0.03300492610837438
Q60700	Q03002	0.0319376026272578
Q60700	Q03407	0.028702791461412153
Q60700	Q03497	0.0374384236453202
Q60700	Q03785	0.024597701149425288
Q60700	Q03957	0.024285714285714282
Q60700	Q12100	0.021937602627257802
Q60700	Q12152	0.03694581280788178
Q60700	Q12236	0.028637110016420362
Q60700	Q12263	0.03085385878489327
Q60700	Q12469	0.03793103448275862
Q60737	P00546	0.04433497536945813
Q60737	P05986	0.022889983579638753
Q60737	P06242	0.031165845648604272
Q60737	P06243	0.023645320197044337
Q60737	P06244	0.021691297208538587
Q60737	P06782	0.030968801313628898
Q60737	P11792	0.023530377668308705
Q60737	P13185	0.023645320197044337
Q60737	P13186	0.02257799671592775
Q60737	P14680	0.02663382594417077
Q60737	P14681	0.04466338259441708
Q60737	P15442	0.022528735632183907
Q60737	P15790	0.12610837438423644
Q60737	P16892	0.03940886699507389
Q60737	P17157	0.042036124794745486
Q60737	P19454	0.12873563218390804
Q60737	P21965	0.04039408866995074
Q60737	P22216	0.026436781609195402
Q60737	P23293	0.0380952380952381
Q60737	P25389	0.024729064039408867
Q60737	P31374	0.024022988505747127
Q60737	P32485	0.04696223316912972
Q60737	P32562	0.02346469622331691
Q60737	P32581	0.028965517241379305
Q60737	P32801	0.023201970443349755
Q60737	P34244	0.02579638752052545
Q60737	P36005	0.04614121510673235
