fly	bakers	score
Q03042	P12688	0.0966824644549763
Q03042	P13185	0.057345971563981045
Q03042	P13186	0.061611374407582936
Q03042	P14680	0.03744075829383886
Q03042	P14681	0.03495260663507109
Q03042	P15442	0.03734597156398104
Q03042	P16892	0.03540284360189574
Q03042	P17157	0.03502369668246446
Q03042	P18961	0.09194312796208531
Q03042	P21965	0.03137440758293839
Q03042	P22204	0.07156398104265403
Q03042	P22211	0.033222748815165876
Q03042	P22216	0.058056872037914695
Q03042	P22517	0.052132701421800945
Q03042	P23561	0.04080568720379146
Q03042	P24583	0.0867298578199052
Q03042	P24719	0.042180094786729856
Q03042	P25333	0.041611374407582946
Q03042	P25341	0.09289099526066351
Q03042	P25389	0.052132701421800945
Q03042	P25390	0.045829383886255924
Q03042	P27466	0.05023696682464455
Q03042	P27636	0.04445497630331753
Q03042	P28708	0.03886255924170616
Q03042	P31374	0.0518957345971564
Q03042	P32328	0.06777251184834124
Q03042	P32485	0.03734597156398104
Q03042	P32490	0.052132701421800945
Q03042	P32491	0.0518957345971564
Q03042	P32562	0.06824644549763033
Q03042	P32581	0.032132701421800955
Q03042	P32801	0.03113744075829384
Q03042	P32944	0.03137440758293839
Q03042	P34244	0.0481042654028436
Q03042	P36004	0.03293838862559242
Q03042	P36005	0.033222748815165876
Q03042	P38070	0.06990521327014218
Q03042	P38147	0.04691943127962085
Q03042	P38622	0.04772511848341232
Q03042	P38623	0.04061611374407583
Q03042	P38691	0.03203791469194313
Q03042	P38692	0.0504739336492891
Q03042	P38990	0.037227488151658765
Q03042	P38991	0.07535545023696683
Q03042	P39009	0.05308056872037915
Q03042	P41808	0.03194312796208531
Q03042	P43565	0.04580568720379147
Q03042	P43637	0.04518957345971564
Q03042	P48562	0.0504739336492891
Q03042	P53104	0.0518957345971564
Q03042	P53233	0.034123222748815164
Q03042	P53599	0.042985781990521325
Q03042	P53739	0.09265402843601896
Q03042	P53894	0.08222748815165877
Q03042	Q00772	0.03613744075829384
Q03042	Q01389	0.04507109004739336
Q03042	Q01919	0.05616113744075829
Q03042	Q03002	0.05616113744075829
Q03042	Q03306	0.06729857819905213
Q03042	Q03407	0.06587677725118483
Q03042	Q03497	0.04881516587677725
Q03042	Q03533	0.03521327014218009
Q03042	Q03957	0.03502369668246446
Q03042	Q08217	0.05023696682464455
Q03042	Q12152	0.052843601895734595
Q03042	Q12222	0.03137440758293839
Q03042	Q12236	0.07061611374407582
Q03042	Q12263	0.05260663507109005
Q03042	Q12310	0.03796208530805687
Q03042	Q12469	0.054502369668246446
Q03043	P00546	0.03459715639810427
Q03043	P05986	0.11587677725118484
Q03043	P06242	0.03350710900473934
Q03043	P06244	0.11042654028436019
Q03043	P06245	0.11824644549763033
Q03043	P06782	0.06137440758293839
Q03043	P06784	0.0414218009478673
Q03043	P07278	0.06587677725118483
Q03043	P08018	0.043341232227488154
Q03043	P08458	0.04976303317535545
Q03043	P11792	0.0924170616113744
Q03043	P12688	0.11042654028436019
Q03043	P13185	0.05710900473933649
Q03043	P13186	0.05924170616113744
Q03043	P14680	0.042535545023696684
Q03043	P14681	0.035876777251184835
Q03043	P15442	0.03824644549763033
Q03043	P16892	0.033317535545023695
Q03043	P17157	0.03706161137440758
Q03043	P18961	0.10260663507109005
Q03043	P21965	0.03843601895734597
Q03043	P22204	0.06990521327014218
Q03043	P22211	0.032582938388625596
Q03043	P22216	0.056635071090047395
Q03043	P22517	0.052132701421800945
Q03043	P23561	0.0476303317535545
Q03043	P24583	0.07819905213270142
Q03043	P24719	0.04599526066350711
Q03043	P25333	0.042890995260663506
Q03043	P25341	0.09786729857819905
Q03043	P25389	0.0518957345971564
Q03043	P25390	0.04298578199052132
Q03043	P27466	0.04976303317535545
Q03043	P27636	0.04682464454976303
Q03043	P28708	0.03639810426540284
Q03043	P31374	0.04582938388625592
Q03043	P32328	0.06753554502369669
Q03043	P32485	0.03933649289099526
Q03043	P32490	0.04734597156398104
Q03043	P32491	0.047251184834123224
Q03043	P32562	0.07369668246445497
Q03043	P32801	0.03194312796208531
Q03043	P32944	0.036516587677725115
Q03043	P34244	0.05995260663507109
Q03043	P36005	0.03450236966824644
Q03043	P38070	0.07985781990521328
Q03043	P38147	0.045734597156398105
Q03043	P38615	0.03367298578199052
Q03043	P38622	0.046777251184834126
Q03043	P38692	0.055213270142180096
Q03043	P38990	0.03888625592417062
Q03043	P38991	0.07985781990521328
Q03043	P39009	0.0518957345971564
Q03043	P41808	0.03530805687203791
Q03043	P43565	0.04335308056872038
Q03043	P43637	0.04481042654028436
Q03043	P48562	0.05616113744075829
Q03043	P53104	0.058767772511848344
Q03043	P53599	0.04372037914691943
Q03043	P53739	0.09573459715639811
Q03043	P53894	0.08886255924170616
Q03043	P54199	0.03677725118483412
Q03043	Q00772	0.03805687203791469
Q03043	Q01389	0.045450236966824646
Q03043	Q01919	0.056635071090047395
Q03043	Q03002	0.05545023696682464
Q03043	Q03306	0.06943127962085308
Q03043	Q03407	0.07109004739336493
Q03043	Q03497	0.05
Q03043	Q03533	0.03485781990521328
Q03043	Q03957	0.033483412322274884
Q03043	Q08217	0.0485781990521327
Q03043	Q12100	0.03149289099526067
Q03043	Q12152	0.0533175355450237
Q03043	Q12222	0.0350473933649289
Q03043	Q12236	0.07677725118483412
Q03043	Q12263	0.05710900473933649
Q03043	Q12310	0.036682464454976305
Q03043	Q12469	0.055924170616113746
Q03334	P05756	0.11327014218009479
Q03751	P25294	0.031208530805687203
Q03751	P25303	0.03130331753554503
Q03751	P25491	0.04042654028436019
Q03751	P39101	0.029383886255924172
Q03751	P39102	0.03203791469194313
Q03751	P40564	0.02890995260663507
Q03751	P48353	0.03511848341232227
Q03751	P53863	0.02976303317535545
Q03751	P53940	0.03056872037914692
Q04047	P04147	0.032962085308056874
Q04499	P09368	0.036492890995260666
Q05337	P08539	0.07298578199052133
Q05337	P10823	0.0938388625592417
Q05344	Q04636	0.11753554502369669
Q05547	P14747	0.0990521327014218
Q05547	P20604	0.11753554502369669
Q05547	P23287	0.1023696682464455
Q05547	P23594	0.13033175355450238
Q05547	P23595	0.12985781990521328
Q05547	P26570	0.19123222748815166
Q05547	P32345	0.12085308056872038
Q05547	P32598	0.25260663507109005
Q05547	P32838	0.11137440758293839
Q05547	P32945	0.18222748815165876
Q05547	P33329	0.19075829383886256
Q05547	P53043	0.09004739336492891
Q05652	P05986	0.03009478672985782
Q05652	P06244	0.030023696682464455
Q05652	P17157	0.03222748815165877
Q05652	P32490	0.03293838862559242
Q05652	P32491	0.03511848341232227
Q05652	Q00772	0.030379146919431277
Q05825	P00830	0.35260663507109
Q05825	P07251	0.046161137440758296
Q05825	P16140	0.054502369668246446
Q05825	P17255	0.03876777251184834
Q05856	P40018	0.03367298578199052
Q06559	P05750	0.14739336492890995
Q06849	P11076	0.07109004739336493
Q06849	P19146	0.07109004739336493
Q06849	P20606	0.04052132701421801
Q06849	P38116	0.07914691943127962
Q06849	P39110	0.05071090047393365
Q06849	P40994	0.06919431279620854
Q06849	Q02804	0.05924170616113744
Q07152	O42831	0.08625592417061612
Q07152	P38697	0.2933649289099526
Q07152	P39567	0.2018957345971564
Q07152	P50094	0.2957345971563981
Q07152	P50095	0.29312796208530806
Q07327	P22213	0.04345971563981043
Q07327	P30619	0.08246445497630332
Q07327	P38932	0.04834123222748815
Q07407	P00546	0.03130331753554503
Q07407	P05986	0.036587677725118485
Q07407	P06244	0.03677725118483412
Q07407	P06245	0.035781990521327016
Q07407	P06782	0.03860189573459715
Q07407	P06784	0.03696682464454976
Q07407	P08458	0.04507109004739336
Q07407	P13185	0.03796208530805687
Q07407	P13186	0.034218009478672984
Q07407	P17157	0.030947867298578204
Q07407	P22216	0.039976303317535544
Q07407	P22517	0.03805687203791469
Q07407	P23561	0.042890995260663506
Q07407	P25389	0.04132701421800948
Q07407	P27466	0.03623222748815166
Q07407	P27636	0.046090047393364926
Q07407	P32485	0.032677725118483415
Q07407	P32490	0.03914691943127962
Q07407	P32491	0.036872037914691944
Q07407	P32562	0.0471090047393365
Q07407	P38615	0.029928909952606636
Q07407	P38692	0.040900473933649296
Q07407	P38991	0.036492890995260666
Q07407	P40494	0.030947867298578204
Q07407	P43637	0.031208530805687203
Q07407	P48562	0.04471563981042654
Q07407	P53104	0.037322274881516584
Q07407	Q01389	0.043175355450236964
Q07407	Q03002	0.03796208530805687
Q07407	Q03407	0.036872037914691944
Q07407	Q03497	0.04729857819905213
Q07407	Q03957	0.03137440758293839
Q07407	Q08217	0.03130331753554503
Q07407	Q12236	0.03677725118483412
Q07407	Q12263	0.03786729857819905
Q07407	Q12469	0.04208530805687204
Q07553	P23561	0.04208530805687204
Q07553	P25390	0.03367298578199052
Q07553	P27636	0.03350710900473934
Q07553	P32562	0.033933649289099525
Q07553	Q01389	0.039620853080568716
Q08012	P38753	0.02957345971563981
Q08012	P43603	0.030853080568720378
Q08473	Q99383	0.06611374407582939
Q09147	P00546	0.03521327014218009
Q09147	P05986	0.036682464454976305
Q09147	P06244	0.03630331753554502
Q09147	P06245	0.034218009478672984
Q09147	P06782	0.03521327014218009
Q09147	P06784	0.036682464454976305
Q09147	P08458	0.045639810426540285
Q09147	P13185	0.0350473933649289
Q09147	P13186	0.0350473933649289
Q09147	P16892	0.033933649289099525
Q09147	P17157	0.03130331753554503
Q09147	P22216	0.036161137440758294
Q09147	P23561	0.04260663507109005
Q09147	P24583	0.03431279620853081
Q09147	P25389	0.03613744075829384
Q09147	P27466	0.031563981042654024
Q09147	P27636	0.04554502369668246
Q09147	P32485	0.03376777251184834
Q09147	P32490	0.032582938388625596
Q09147	P32491	0.03303317535545023
Q09147	P32562	0.043696682464454975
Q09147	P34244	0.032132701421800955
Q09147	P38147	0.03677725118483412
Q09147	P38692	0.039620853080568716
Q09147	P38991	0.03514218009478673
Q09147	P41808	0.03677725118483412
Q09147	P48562	0.04729857819905213
Q09147	Q01389	0.03933649289099526
Q09147	Q01919	0.03146919431279621
Q09147	Q12100	0.0328436018957346
Q09147	Q12236	0.03303317535545024
Q09147	Q12263	0.03293838862559242
Q09147	Q12469	0.04199052132701422
Q09332	P22023	0.044526066350710894
Q0E940	P06103	0.15497630331753554
Q0E940	P53235	0.03376777251184834
Q0E9B6	P0CX47	0.08767772511848342
Q0E9B6	P0CX48	0.08767772511848342
Q0KHQ5	P00546	0.03971563981042654
Q0KHQ5	P05986	0.047867298578199054
Q0KHQ5	P06242	0.04199052132701422
Q0KHQ5	P06244	0.04526066350710901
Q0KHQ5	P06245	0.04407582938388625
Q0KHQ5	P06782	0.04490521327014218
Q0KHQ5	P06784	0.05165876777251185
Q0KHQ5	P08018	0.06540284360189573
Q0KHQ5	P08458	0.0895734597156398
Q0KHQ5	P11792	0.043530805687203786
Q0KHQ5	P12688	0.039691943127962086
Q0KHQ5	P13185	0.041540284360189576
Q0KHQ5	P13186	0.03786729857819905
Q0KHQ5	P14681	0.032132701421800955
Q0KHQ5	P15442	0.033838862559241706
Q0KHQ5	P16892	0.0352132701421801
Q0KHQ5	P17157	0.03869668246445498
Q0KHQ5	P18961	0.042535545023696684
Q0KHQ5	P21965	0.03549763033175356
Q0KHQ5	P22204	0.03549763033175356
Q0KHQ5	P22211	0.04196682464454976
Q0KHQ5	P22216	0.05
Q0KHQ5	P22517	0.04507109004739336
Q0KHQ5	P23293	0.04834123222748815
Q0KHQ5	P23561	0.055924170616113746
Q0KHQ5	P24583	0.03786729857819905
Q0KHQ5	P24719	0.03502369668246446
Q0KHQ5	P25333	0.03386255924170616
Q0KHQ5	P25341	0.04471563981042654
Q0KHQ5	P25389	0.04590047393364929
Q0KHQ5	P25390	0.06753554502369669
Q0KHQ5	P27466	0.03860189573459715
Q0KHQ5	P27636	0.07535545023696683
Q0KHQ5	P31374	0.0418957345971564
Q0KHQ5	P32485	0.0490521327014218
Q0KHQ5	P32490	0.06303317535545024
Q0KHQ5	P32491	0.062322274881516586
Q0KHQ5	P32562	0.05616113744075829
Q0KHQ5	P32944	0.03540284360189574
Q0KHQ5	P34244	0.042180094786729856
Q0KHQ5	P38070	0.03559241706161137
Q0KHQ5	P38147	0.04004739336492891
Q0KHQ5	P38615	0.03995260663507109
Q0KHQ5	P38692	0.08436018957345971
Q0KHQ5	P38990	0.04694312796208531
Q0KHQ5	P38991	0.049573459715639805
Q0KHQ5	P39009	0.040331753554502366
Q0KHQ5	P39073	0.03514218009478673
Q0KHQ5	P41808	0.03815165876777251
Q0KHQ5	P43637	0.04976303317535545
Q0KHQ5	P48562	0.07393364928909953
Q0KHQ5	P50873	0.03751184834123223
Q0KHQ5	P53104	0.043981042654028434
Q0KHQ5	P53233	0.03876777251184834
Q0KHQ5	P53599	0.06966824644549763
Q0KHQ5	P53739	0.0490521327014218
Q0KHQ5	P54199	0.03450236966824645
Q0KHQ5	Q00772	0.03860189573459716
Q0KHQ5	Q01389	0.06990521327014218
Q0KHQ5	Q01919	0.03632701421800948
Q0KHQ5	Q03002	0.03822274881516588
Q0KHQ5	Q03306	0.0380568720379147
Q0KHQ5	Q03407	0.03933649289099526
Q0KHQ5	Q03497	0.09289099526066351
Q0KHQ5	Q03957	0.04381516587677725
Q0KHQ5	Q08217	0.04116113744075829
Q0KHQ5	Q08732	0.04151658767772511
Q0KHQ5	Q12100	0.03677725118483412
Q0KHQ5	Q12152	0.05545023696682464
Q0KHQ5	Q12236	0.045450236966824646
Q0KHQ5	Q12263	0.047867298578199054
Q0KHQ5	Q12310	0.042890995260663506
Q0KHQ5	Q12469	0.07322274881516588
Q23977	P00546	0.03139810426540284
Q23977	P05986	0.04071090047393365
Q23977	P06244	0.04151658767772511
Q23977	P06245	0.033483412322274884
Q23977	P06782	0.03639810426540284
Q23977	P06784	0.07369668246445497
Q23977	P08018	0.09573459715639811
Q23977	P08458	0.05165876777251185
Q23977	P11792	0.0418957345971564
Q23977	P12688	0.04244075829383886
Q23977	P14681	0.030663507109004742
Q23977	P16892	0.03265402843601896
Q23977	P17157	0.03056872037914692
Q23977	P18961	0.03876777251184834
Q23977	P22517	0.037061611374407576
Q23977	P23561	0.04109004739336493
Q23977	P25341	0.039052132701421806
Q23977	P25389	0.03841232227488151
Q23977	P25390	0.04343601895734597
Q23977	P27636	0.04976303317535545
Q23977	P31374	0.03184834123222748
Q23977	P32485	0.03824644549763033
Q23977	P32490	0.07440758293838863
Q23977	P32491	0.07369668246445497
Q23977	P32562	0.037132701421800945
Q23977	P32944	0.03786729857819905
Q23977	P34244	0.037322274881516584
Q23977	P38147	0.0433649289099526
Q23977	P38691	0.03376777251184834
Q23977	P38692	0.06374407582938389
Q23977	P38991	0.039976303317535544
Q23977	P43637	0.04199052132701422
Q23977	P48562	0.05710900473933649
Q23977	P53599	0.04087677725118483
Q23977	P53739	0.0437914691943128
Q23977	P53974	0.03194312796208531
Q23977	Q01389	0.05260663507109005
Q23977	Q03306	0.033744075829383886
Q23977	Q03407	0.03860189573459715
Q23977	Q03497	0.054739336492891
Q23977	Q03785	0.03376777251184834
Q23977	Q03957	0.035781990521327016
Q23977	Q08217	0.033317535545023695
Q23977	Q12152	0.04881516587677725
Q23977	Q12236	0.03876777251184834
Q23977	Q12263	0.039976303317535544
Q23977	Q12469	0.0481042654028436
Q23978	P08964	0.18578199052132702
Q23978	P19524	0.2004739336492891
Q23978	P32492	0.1981042654028436
Q23978	P36006	0.26469194312796207
Q23978	Q04439	0.2651658767772512
Q23979	P08964	0.204739336492891
Q23979	P19524	0.20781990521327015
Q23979	P32492	0.2052132701421801
Q23979	P36006	0.27559241706161136
Q23979	Q04439	0.2725118483412322
Q23983	P32602	0.07251184834123223
Q24020	P08678	0.04148104265402843
Q24087	P06777	0.09111374407582937
Q24093	Q02891	0.03777251184834123
Q24093	Q03649	0.04123222748815166
Q24117	Q02647	0.04881516587677725
Q24133	P25294	0.07725118483412323
Q24133	P25303	0.040071090047393364
Q24133	P25491	0.08199052132701422
Q24133	P39102	0.034573459715639805
Q24133	P40564	0.03293838862559242
Q24133	P48353	0.04123222748815166
Q24133	P53863	0.033412322274881515
Q24133	P53940	0.03514218009478673
Q24145	P00546	0.0304739336492891
Q24145	P05986	0.03630331753554502
Q24145	P06242	0.03130331753554503
Q24145	P06244	0.03677725118483412
Q24145	P06245	0.035971563981042655
Q24145	P06782	0.03203791469194313
Q24145	P08018	0.033933649289099525
Q24145	P08458	0.03725118483412322
Q24145	P13185	0.03639810426540284
Q24145	P13186	0.033317535545023695
Q24145	P17157	0.032132701421800955
Q24145	P23561	0.03706161137440758
Q24145	P25389	0.03213270142180095
Q24145	P27466	0.03222748815165877
Q24145	P27636	0.042796208530805686
Q24145	P32562	0.0328436018957346
Q24145	P38692	0.036421800947867296
Q24145	P39009	0.03696682464454976
Q24145	P48562	0.037417061611374404
Q24145	Q00772	0.035687203791469196
Q24145	Q01389	0.0395260663507109
Q24145	Q01919	0.032132701421800955
Q24145	Q03002	0.03376777251184834
Q24145	Q12236	0.03853080568720379
Q24145	Q12469	0.03367298578199052
Q24152	P20486	0.04080568720379146
Q24154	P05747	0.026113744075829386
Q24168	P32833	0.07109004739336493
Q24169	P50874	0.03194312796208531
Q24178	P21242	0.06042654028436019
Q24178	P21243	0.04481042654028436
Q24178	P23638	0.06848341232227488
Q24178	P23639	0.061611374407582936
Q24178	P32379	0.06824644549763033
Q24178	P40302	0.04976303317535545
Q24178	P40303	0.11232227488151658
Q24179	P22213	0.1651658767772512
Q24179	P38932	0.03220379146919431
Q24186	P26783	0.13696682464454976
Q24192	P01119	0.04860189573459715
Q24192	P01120	0.04623222748815166
Q24192	P01123	0.03630331753554502
Q24192	P06780	0.08649289099526067
Q24192	P06781	0.06492890995260664
Q24192	P07560	0.04180094786729858
Q24192	P13856	0.04345971563981043
Q24192	P19073	0.09431279620853081
Q24192	P25378	0.04052132701421801
Q24192	P32835	0.036066350710900474
Q24192	P32836	0.035971563981042655
Q24192	P32939	0.04180094786729858
Q24192	P36017	0.04071090047393365
Q24192	P36018	0.031563981042654024
Q24192	P36019	0.03360189573459716
Q24192	P38146	0.030284360189573457
Q24192	P38555	0.038341232227488156
Q24192	P38987	0.03137440758293839
Q24192	P51996	0.03559241706161137
Q24192	P53879	0.07440758293838863
Q24192	Q00245	0.07440758293838863
Q24192	Q00246	0.08056872037914692
Q24192	Q99260	0.03995260663507109
Q24210	P05986	0.05308056872037915
Q24210	P06244	0.053554502369668244
Q24210	P06245	0.0490521327014218
Q24210	P06782	0.06611374407582939
Q24210	P08018	0.04061611374407583
Q24210	P08458	0.042890995260663506
Q24210	P11792	0.045734597156398105
Q24210	P12688	0.045924170616113744
Q24210	P13185	0.05165876777251185
Q24210	P13186	0.05165876777251185
Q24210	P15454	0.04090047393364929
Q24210	P16892	0.03431279620853081
Q24210	P17157	0.046350710900473935
Q24210	P18961	0.0476303317535545
Q24210	P22216	0.06492890995260664
Q24210	P22517	0.07582938388625593
Q24210	P23293	0.03706161137440758
Q24210	P23561	0.03886255924170616
Q24210	P24583	0.0423696682464455
Q24210	P24719	0.058767772511848344
Q24210	P25341	0.043175355450236964
Q24210	P25389	0.06943127962085308
Q24210	P25390	0.046350710900473935
Q24210	P27466	0.06492890995260664
Q24210	P27636	0.04071090047393365
Q24210	P32485	0.035781990521327016
Q24210	P32490	0.03751184834123223
Q24210	P32491	0.04099526066350711
Q24210	P32562	0.052132701421800945
Q24210	P34244	0.06658767772511848
Q24210	P38070	0.03860189573459715
Q24210	P38147	0.05118483412322275
Q24210	P38622	0.051421800947867295
Q24210	P38623	0.054502369668246446
Q24210	P38692	0.04481042654028436
Q24210	P38990	0.04485781990521327
Q24210	P38991	0.0504739336492891
Q24210	P39009	0.06824644549763033
Q24210	P43637	0.03661137440758294
Q24210	P48562	0.043530805687203786
Q24210	P53104	0.0504739336492891
Q24210	P53599	0.0414218009478673
Q24210	P53739	0.040426540284360185
Q24210	Q01389	0.04106635071090048
Q24210	Q01919	0.04454976303317536
Q24210	Q03306	0.04180094786729857
Q24210	Q03407	0.047867298578199054
Q24210	Q03497	0.0485781990521327
Q24210	Q03957	0.033222748815165876
Q24210	Q12152	0.051421800947867295
Q24210	Q12236	0.055924170616113746
Q24210	Q12263	0.06635071090047394
Q24210	Q12310	0.03734597156398104
Q24210	Q12469	0.040142180094786734
Q24214	P06787	0.028293838862559244
Q24214	P25296	0.0867298578199052
Q24214	Q06389	0.03175355450236967
Q24238	P11491	0.058056872037914695
Q24239	P31384	0.03853080568720379
Q24239	Q08213	0.03009478672985782
Q24266	P08153	0.030663507109004735
Q24266	P27705	0.030284360189573457
Q24266	P32805	0.03194312796208531
Q24266	P33748	0.036872037914691944
Q24266	P33749	0.03376777251184834
Q24266	P39943	0.03149289099526067
Q24266	P41696	0.03973933649289099
Q24266	P47043	0.034020537124802526
Q24266	P53035	0.029656398104265402
Q24266	P53968	0.03523696682464455
Q24266	Q12041	0.02874407582938389
Q24270	P50077	0.04603475513428119
Q24297	P54999	0.04161137440758294
Q24311	P53202	0.05829383886255924
Q24311	Q12018	0.17298578199052134
Q24314	P27801	0.07014218009478673
Q24317	P10363	0.11469194312796209
Q24319	P33767	0.05260663507109005
Q24320	P20435	0.06279620853080568
Q24324	P00546	0.0395260663507109
Q24324	P05986	0.05402843601895735
Q24324	P06242	0.040331753554502366
Q24324	P06244	0.05260663507109005
Q24324	P06245	0.05071090047393365
Q24324	P06782	0.04390995260663507
Q24324	P06784	0.10284360189573459
Q24324	P08018	0.12677725118483413
Q24324	P08458	0.05710900473933649
Q24324	P11792	0.054502369668246446
Q24324	P12688	0.04834123222748815
Q24324	P13185	0.042440758293838865
Q24324	P13186	0.04481042654028436
Q24324	P14680	0.0333175355450237
Q24324	P14681	0.036066350710900474
Q24324	P15442	0.033317535545023695
Q24324	P16892	0.04061611374407583
Q24324	P17157	0.04928909952606635
Q24324	P18961	0.04734597156398104
Q24324	P22216	0.044810426540284366
Q24324	P22517	0.04116113744075829
Q24324	P23561	0.05402843601895735
Q24324	P24583	0.03995260663507109
Q24324	P25341	0.05071090047393365
Q24324	P25389	0.04398104265402844
Q24324	P25390	0.04976303317535545
Q24324	P27466	0.042180094786729856
Q24324	P27636	0.054739336492891
Q24324	P28708	0.034028436018957345
Q24324	P31374	0.0335781990521327
Q24324	P32485	0.04208530805687204
Q24324	P32490	0.1080568720379147
Q24324	P32491	0.10284360189573459
Q24324	P32562	0.04526066350710901
Q24324	P32944	0.03815165876777251
Q24324	P34244	0.03850710900473934
Q24324	P36005	0.033744075829383886
Q24324	P38070	0.04023696682464455
Q24324	P38147	0.038341232227488156
Q24324	P38692	0.06706161137440758
Q24324	P38970	0.033317535545023695
Q24324	P38990	0.03286729857819905
Q24324	P38991	0.0509478672985782
Q24324	P39009	0.03853080568720379
Q24324	P39073	0.03559241706161137
Q24324	P41808	0.031658767772511844
Q24324	P43565	0.03146919431279621
Q24324	P43637	0.038886255924170623
Q24324	P48562	0.0485781990521327
Q24324	P53233	0.030379146919431277
Q24324	P53599	0.04928909952606635
Q24324	P53739	0.051421800947867295
Q24324	Q00772	0.04151658767772511
Q24324	Q01389	0.052843601895734595
Q24324	Q01919	0.037417061611374404
Q24324	Q03002	0.034218009478672984
Q24324	Q03306	0.039976303317535544
Q24324	Q03407	0.03677725118483412
Q24324	Q03497	0.057345971563981045
Q24324	Q03533	0.03241706161137441
Q24324	Q03957	0.0414218009478673
Q24324	Q08217	0.03241706161137441
Q24324	Q12152	0.04343601895734597
Q24324	Q12236	0.043696682464454975
Q24324	Q12263	0.04132701421800948
Q24324	Q12310	0.031208530805687203
Q24324	Q12469	0.054976303317535544
Q24325	P23255	0.0650473933649289
Q24338	P25382	0.02976303317535545
Q24368	P22082	0.22322274881516588
Q24368	P31244	0.043672985781990525
Q24368	P31380	0.1457345971563981
Q24368	P32333	0.13270142180094788
Q24368	P32597	0.22511848341232227
Q24368	P32657	0.22203791469194312
Q24368	P32849	0.043175355450236964
Q24368	P32863	0.10710900473933649
Q24368	P38086	0.10118483412322275
Q24368	P38144	0.41350710900473936
Q24368	P40352	0.13364928909952606
Q24368	P43610	0.18459715639810426
Q24368	P53115	0.09822274881516588
Q24368	Q05471	0.10023696682464456
Q24368	Q08562	0.03895734597156398
Q24368	Q08773	0.4395734597156398
Q24371	P40968	0.030947867298578197
Q24439	P09457	0.054739336492891
Q24492	P22336	0.14407582938388624
Q24509	Q01590	0.06800947867298578
Q24535	P07249	0.04881516587677725
Q24535	P11746	0.06042654028436019
Q24537	P11632	0.03760663507109004
Q24537	P11633	0.03511848341232227
Q24547	P32867	0.04161137440758294
Q24547	P39926	0.046445497630331754
Q24558	P39875	0.09146919431279621
Q24558	Q12086	0.07677725118483412
Q24560	P02557	0.33317535545023697
Q24560	P09733	0.1680094786729858
Q24560	P09734	0.16611374407582938
Q24560	P53378	0.09218009478672985
Q24572	P13712	0.08293838862559241
Q24572	P25382	0.029194312796208533
Q24572	P38129	0.03104265402843602
Q24572	P39984	0.12606635071090047
Q24572	P53622	0.030663507109004742
Q24572	Q04225	0.05118483412322275
Q24572	Q12417	0.034123222748815164
Q24572	Q12523	0.029383886255924172
Q24574	P32571	0.033222748815165876
Q24574	P38187	0.0442654028436019
Q24574	P39967	0.043270142180094784
Q24574	P43593	0.030284360189573457
Q24574	P50101	0.0881516587677725
Q24574	P50102	0.04417061611374408
Q24583	P39111	0.05260663507109005
Q24595	P14736	0.05924170616113744
Q26454	P24279	0.12654028436018958
Q26454	P29469	0.14976303317535544
Q26454	P29496	0.1566350710900474
Q26454	P30665	0.3132701421800948
Q26454	P38132	0.1542654028436019
Q26454	P53091	0.16279620853080567
Q27268	P06634	0.08199052132701422
Q27268	P10081	0.10995260663507109
Q27268	P15424	0.05023696682464455
Q27268	P20447	0.07322274881516588
Q27268	P20448	0.06492890995260664
Q27268	P20449	0.08720379146919431
Q27268	P21372	0.06374407582938389
Q27268	P23394	0.06706161137440758
Q27268	P24783	0.08696682464454976
Q27268	P24784	0.07985781990521328
Q27268	P25808	0.06587677725118483
Q27268	P32892	0.09431279620853081
Q27268	P36120	0.036421800947867296
Q27268	P38112	0.056635071090047395
Q27268	P38712	0.08388625592417062
Q27268	P38719	0.07393364928909953
Q27268	P39517	0.11848341232227488
Q27268	P45818	0.06800947867298578
Q27268	P53734	0.03995260663507109
Q27268	Q03532	0.07061611374407582
Q27268	Q06218	0.05687203791469194
Q27268	Q07478	0.2613744075829384
Q27268	Q12099	0.12085308056872038
Q27268	Q12389	0.047227488151658774
Q27272	Q05027	0.035687203791469196
Q27297	P25301	0.036682464454976305
Q27297	P25453	0.14336492890995262
Q27297	P25454	0.1843601895734597
Q27324	P05986	0.030284360189573457
Q27324	P06245	0.03139810426540284
Q27324	P08458	0.04260663507109005
Q27324	P11792	0.02985781990521327
Q27324	P23561	0.030023696682464455
Q27324	P27636	0.033838862559241706
Q27324	Q03407	0.02976303317535545
Q27324	Q03957	0.03203791469194313
Q27324	Q12236	0.030853080568720378
Q27331	P00830	0.05710900473933649
Q27331	P07251	0.031563981042654024
Q27331	P16140	0.04315165876777251
Q27331	P17255	0.20011848341232227
Q27333	P38179	0.07440758293838863
Q27571	P16603	0.06753554502369669
Q27571	P39692	0.06327014218009479
Q27571	Q12181	0.0518957345971564
Q27580	P39954	0.31113744075829386
Q27594	P10614	0.04739336492890995
Q27594	P54781	0.03194312796208531
Q27597	P16603	0.15995260663507108
Q27597	P39692	0.08909952606635071
Q27597	P47169	0.036492890995260666
Q27597	Q12181	0.08720379146919431
Q27606	P54781	0.03488151658767772
Q27884	P14747	0.0867298578199052
Q27884	P20604	0.1900473933649289
Q27884	P23287	0.0909952606635071
Q27884	P23594	0.16587677725118483
Q27884	P23595	0.16492890995260664
Q27884	P26570	0.10118483412322275
Q27884	P32345	0.17725118483412322
