human	fly	score
Q6P2M8	Q8INB9	0.023728331912475135
Q6P2M8	Q8T0S6	0.014123330491616938
Q6P2M8	Q9NBK5	0.01804489911906792
Q6P2M8	Q9V3D5	0.01097612958226769
Q6P2M8	Q9V3I5	0.014670360897982382
Q6P2M8	Q9V3Q6	0.011821540210287012
Q6P2M8	Q9V3Z1	0.009576584256891164
Q6P2M8	Q9VA38	0.015132139812446719
Q6P2M8	Q9VEZ5	0.012091503267973855
Q6P2M8	Q9VI13	0.016908212560386472
Q6P2M8	Q9VKN7	0.02188121625461779
Q6P2M8	Q9VP22	0.01075589656152316
Q6P2M8	Q9VPC0	0.010038363171355499
Q6P2M8	Q9VWQ2	0.015274225632281898
Q6P2M8	Q9VXE5	0.018115942028985508
Q6P2M8	Q9W354	0.014009661835748791
Q6P2P2	Q9VH48	0.010883773799374821
Q6P2P2	Q9W1V1	0.013924410343847685
Q6P3R8	A1Z7T0	0.016695083830633704
Q6P3R8	A1Z9X0	0.016766126740551293
Q6P3R8	A8DYP0	0.014421710713270815
Q6P3R8	O61267	0.017192384200056834
Q6P3R8	O61443	0.01373969877806195
Q6P3R8	O61661	0.013817845978971299
Q6P3R8	O62618	0.014123330491616938
Q6P3R8	O97143	0.01932367149758454
Q6P3R8	P00522	0.014919011082693947
Q6P3R8	P00528	0.013569195794259734
Q6P3R8	P04412	0.01096902529127593
Q6P3R8	P05130	0.017618641659562374
Q6P3R8	P10676	0.015061096902529127
Q6P3R8	P11346	0.014705882352941176
Q6P3R8	P12370	0.016624040920716114
Q6P3R8	P13368	0.012446717817561806
Q6P3R8	P13677	0.01939471440750213
Q6P3R8	P13678	0.01903949985791418
Q6P3R8	P16912	0.016837169650468883
Q6P3R8	P18106	0.012233589087809036
Q6P3R8	P18431	0.012588803637396987
Q6P3R8	P23572	0.01577152600170503
Q6P3R8	P23573	0.016268826371128163
Q6P3R8	P23647	0.020247229326513214
Q6P3R8	P32865	0.014180164819551009
Q6P3R8	P32866	0.012610116510372265
Q6P3R8	P40417	0.01379653310599602
Q6P3R8	P48609	0.01577152600170503
Q6P3R8	P49071	0.013682864450127877
Q6P3R8	P52304	0.020460358056265986
Q6P3R8	P83099	0.01875532821824382
Q6P3R8	P83100	0.014009661835748791
Q6P3R8	P83101	0.012801932367149757
Q6P3R8	P92208	0.013242398408638818
Q6P3R8	Q00168	0.018329070758738276
Q6P3R8	Q03042	0.013682864450127877
Q6P3R8	Q03043	0.015274225632281898
Q6P3R8	Q07407	0.012091503267973855
Q6P3R8	Q09147	0.012588803637396987
Q6P3R8	Q0KHQ5	0.016979255470304065
Q6P3R8	Q24210	0.016908212560386472
Q6P3R8	Q24324	0.013981244671781757
Q6P3R8	Q27324	0.009384768400113668
Q6P3R8	Q7PLI7	0.015203182722364308
Q6P3R8	Q8INB9	0.018329070758738276
Q6P3R8	Q8T0S6	0.018897414038079
Q6P3R8	Q9NBK5	0.014208581983518044
Q6P3R8	Q9NIV1	0.009931798806479115
Q6P3R8	Q9V3D5	0.009683148621767548
Q6P3R8	Q9V3I5	0.01546959363455527
Q6P3R8	Q9V3Q6	0.01555839727195226
Q6P3R8	Q9V9J3	0.012091503267973855
Q6P3R8	Q9VA38	0.014634839443023587
Q6P3R8	Q9VBW3	0.0123614663256607
Q6P3R8	Q9VEZ5	0.012475134981528843
Q6P3R8	Q9VI13	0.0196078431372549
Q6P3R8	Q9VKN7	0.014350667803353225
Q6P3R8	Q9VP22	0.014208581983518044
Q6P3R8	Q9VPC0	0.014776925262858768
Q6P3R8	Q9VT57	0.012695368002273373
Q6P3R8	Q9VWQ2	0.013711281614094913
Q6P3R8	Q9VXE5	0.019963057686842853
Q6P3R8	Q9W354	0.01365444728616084
Q6P3S6	Q9V4C8	0.00951974992895709
Q6P3V2	A1Z9R4	0.00984525562530677
Q6P3V2	P07247	0.015662960118313942
Q6P3V2	P07664	0.011618357487922696
Q6P3V2	P07665	0.011804963531306242
Q6P3V2	P08044	0.011942631939435008
Q6P3V2	P08155	0.02216854535695115
Q6P3V2	P08970	0.017687654772053755
Q6P3V2	P13360	0.017026617410249124
Q6P3V2	P15619	0.016485689407684287
Q6P3V2	P19538	0.01085150847778725
Q6P3V2	P20385	0.017247324050393104
Q6P3V2	P23803	0.012514919011082709
Q6P3V2	P25932	0.011852143309943821
Q6P3V2	P28166	0.010175775115538199
Q6P3V2	P39413	0.01490551292980959
Q6P3V2	P39768	0.011291717975434941
Q6P3V2	P39770	0.009372927915127406
Q6P3V2	P51521	0.00992576015913612
Q6P3V2	Q24266	0.009797223237120933
Q6P3V2	Q7K0S9	0.010486525528085629
Q6P3V2	Q8I7Z8	0.010452655509190707
Q6P3V2	Q8ST83	0.01145211707871555
Q6P3V2	Q8T053	0.01025078147200909
Q6P3V2	Q9U405	0.014045183290707582
Q6P3V2	Q9VDZ3	0.013411125319693094
Q6P3V2	Q9VH70	0.017057165861513682
Q6P3V2	Q9VHM6	0.014449940922211756
Q6P3V2	Q9VI93	0.015074417448138675
Q6P3V2	Q9VJN5	0.014195988013123556
Q6P3V2	Q9VQ56	0.018634064514440406
Q6P3V2	Q9VQS7	0.015709185848252337
Q6P3V2	Q9VQU9	0.016106472426992962
Q6P3V2	Q9VR05	0.021691516013907692
Q6P3V2	Q9VZN4	0.009496001299070354
Q6P4A8	Q9VRK8	0.012915601023017904
Q6P4F2	Q8SZA8	0.014009661835748791
Q6P4F7	Q9VDS5	0.010073884626314294
Q6P4F7	Q9VTU3	0.012148337595907928
Q6P597	P46824	0.07011935208866155
Q6P5R6	P50887	0.015132139812446719
Q6P5S7	Q8MSF5	0.010997442455242968
Q6P5Z2	A1Z7T0	0.05342426825802785
Q6P5Z2	A1Z9X0	0.038576300085251494
Q6P5Z2	A8DYP0	0.010585393577720944
Q6P5Z2	O61267	0.014130434782608696
Q6P5Z2	O61443	0.010152031827223644
Q6P5Z2	O61661	0.012553282182438192
Q6P5Z2	O62618	0.00987496447854504
Q6P5Z2	O97143	0.017689684569479967
Q6P5Z2	P05130	0.04077863029269679
Q6P5Z2	P12370	0.03410059676044331
Q6P5Z2	P13677	0.03729752770673487
Q6P5Z2	P13678	0.04184427394146064
Q6P5Z2	P16912	0.027209434498437057
Q6P5Z2	P18106	0.010507246376811592
Q6P5Z2	P23573	0.009931798806479115
Q6P5Z2	P23647	0.015075305484512644
Q6P5Z2	P32865	0.02223643080420574
Q6P5Z2	P32866	0.023302074452969595
Q6P5Z2	P40417	0.010173344700198919
Q6P5Z2	P49071	0.0119281045751634
Q6P5Z2	P52304	0.017476555839727195
Q6P5Z2	P83099	0.03914464336459221
Q6P5Z2	P83100	0.013356067064506962
Q6P5Z2	Q00168	0.014975845410628021
Q6P5Z2	Q03042	0.026285876669508382
Q6P5Z2	Q03043	0.02564649048025007
Q6P5Z2	Q07407	0.010912190963341858
Q6P5Z2	Q0KHQ5	0.011459221369707303
Q6P5Z2	Q24210	0.011544472861608411
Q6P5Z2	Q24324	0.010258596192100029
Q6P5Z2	Q7PLI7	0.016979255470304065
Q6P5Z2	Q8INB9	0.042128445581131005
Q6P5Z2	Q8T0S6	0.01162972435350952
Q6P5Z2	Q9NBK5	0.023017902813299233
Q6P5Z2	Q9V3D5	0.010535663540778631
Q6P5Z2	Q9V3I5	0.030335322534811027
Q6P5Z2	Q9VA38	0.022662688263711282
Q6P5Z2	Q9VI13	0.015075305484512644
Q6P5Z2	Q9VKN7	0.016979255470304065
Q6P5Z2	Q9VWQ2	0.01854219948849105
Q6P5Z2	Q9VXE5	0.01475561238988349
Q6P5Z2	Q9W354	0.01184995737425405
Q6P988	Q9VUX3	0.04639102017618642
Q6P9A1	A1Z9R4	0.010346486420655217
Q6P9A1	P07247	0.015394315474238746
Q6P9A1	P07664	0.01142725206024439
Q6P9A1	P07665	0.012090319219475235
Q6P9A1	P08044	0.012530785260964293
Q6P9A1	P08155	0.021059486596571003
Q6P9A1	P08970	0.01975601834936873
Q6P9A1	P13360	0.017995169082125603
Q6P9A1	P15619	0.017604433077578856
Q6P9A1	P19538	0.00985492022896115
Q6P9A1	P20385	0.01651001705029838
Q6P9A1	P23803	0.012246882723225435
Q6P9A1	P25932	0.01207526488856412
Q6P9A1	P28166	0.010870157241640614
Q6P9A1	P39413	0.01474519276309557
Q6P9A1	P39768	0.01168960337758292
Q6P9A1	P39770	0.01025149190110827
Q6P9A1	P51521	0.009692621009756557
Q6P9A1	Q24266	0.009849338286039053
Q6P9A1	Q7K0S9	0.009776857602944559
Q6P9A1	Q8I7Z8	0.011733556298773684
Q6P9A1	Q8ST83	0.010970040189989042
Q6P9A1	Q8T053	0.009792554703040642
Q6P9A1	Q9U405	0.01378848157620536
Q6P9A1	Q9VDZ3	0.015439992422089608
Q6P9A1	Q9VH70	0.016108979823813582
Q6P9A1	Q9VHJ6	0.009136118215402103
Q6P9A1	Q9VHM6	0.01346790582724087
Q6P9A1	Q9VI93	0.01598820687695368
Q6P9A1	Q9VJN5	0.014099649521644409
Q6P9A1	Q9VQ56	0.018099365350004733
Q6P9A1	Q9VQS7	0.015201643459316096
Q6P9A1	Q9VQU9	0.015208995324084828
Q6P9A1	Q9VR05	0.021876844383238222
Q6P9A1	Q9VZN4	0.009477124183006537
Q6P9A2	Q6WV16	0.03829212844558113
Q6P9A2	Q6WV20	0.03694231315714692
Q6P9A2	Q8IA42	0.03751065643648764
Q6P9A2	Q8IA43	0.032182438192668375
Q6P9A2	Q8MRC9	0.04013924410343848
Q6P9A2	Q8MV48	0.036516055697641374
Q6P9A2	Q8MVS5	0.03878942881500426
Q6P9A2	Q9Y117	0.03765274225632282
Q6P9A3	A1Z9R4	0.01008572511130056
Q6P9A3	P07247	0.014590132642136058
Q6P9A3	P07664	0.010212418300653597
Q6P9A3	P07665	0.010514756627288598
Q6P9A3	P08044	0.01085298853841053
Q6P9A3	P08155	0.019857254496001293
Q6P9A3	P08970	0.01795694123059852
Q6P9A3	P13360	0.01584320040415522
Q6P9A3	P15619	0.0154745666382495
Q6P9A3	P19538	0.009761295822676895
Q6P9A3	P20385	0.015112010987970072
Q6P9A3	P23803	0.011269343046836649
Q6P9A3	P25932	0.011270957658425689
Q6P9A3	P28166	0.010301602525068001
Q6P9A3	P39413	0.01362145538935819
Q6P9A3	P39768	0.011145110218000246
Q6P9A3	P51521	0.009524486122951595
Q6P9A3	Q24266	0.009546983044425502
Q6P9A3	Q7K0S9	0.009579121503673932
Q6P9A3	Q8I7Z8	0.010180330586340812
Q6P9A3	Q8ST83	0.010152031827223643
Q6P9A3	Q8T053	0.009605001420858197
Q6P9A3	Q9U405	0.012595907928388744
Q6P9A3	Q9VDZ3	0.011734157431088377
Q6P9A3	Q9VH70	0.01574074074074074
Q6P9A3	Q9VHM6	0.012996385422856006
Q6P9A3	Q9VI93	0.012834612105711851
Q6P9A3	Q9VJN5	0.013303495311167946
Q6P9A3	Q9VQ56	0.016969131855640803
Q6P9A3	Q9VQS7	0.013631595150137345
Q6P9A3	Q9VQU9	0.014146006814378508
Q6P9A3	Q9VR05	0.019408348905365105
Q6P9A3	Q9VZN4	0.009271099744245524
Q6P9B9	Q9VFS6	0.013903097470872407
Q6P9F7	Q24020	0.011487638533674339
Q6P9F7	Q7KRY7	0.01401084588424742
Q6P9F7	Q960C5	0.009548167092924126
Q6P9F7	Q9V780	0.012507696315241075
Q6P9G9	A1Z9R4	0.010751633986928104
Q6P9G9	P07247	0.015558397271952257
Q6P9G9	P07664	0.011150184711565786
Q6P9G9	P07665	0.011004546746234724
Q6P9G9	P08044	0.012126669508383058
Q6P9G9	P08155	0.021585204129961164
Q6P9G9	P08970	0.01620098039215686
Q6P9G9	P13360	0.018590153452685422
Q6P9G9	P15619	0.016392559439234632
Q6P9G9	P19538	0.010329639102017616
Q6P9G9	P20385	0.016751918158567775
Q6P9G9	P23803	0.012716680875248649
Q6P9G9	P25932	0.013223453632660797
Q6P9G9	P28166	0.009899491197445162
Q6P9G9	P39413	0.014771241830065363
Q6P9G9	P39768	0.011189850336269772
Q6P9G9	P51521	0.00988029269678886
Q6P9G9	Q24266	0.010532111395282753
Q6P9G9	Q7K0S9	0.010147295633229135
Q6P9G9	Q8I7Z8	0.010914953743171987
Q6P9G9	Q8ST83	0.011722080136402383
Q6P9G9	Q8T053	0.01032963910201762
Q6P9G9	Q9U405	0.011040068201193525
Q6P9G9	Q9VDZ3	0.014990053992611538
Q6P9G9	Q9VH70	0.014247655583972717
Q6P9G9	Q9VHJ6	0.009136118215402103
Q6P9G9	Q9VHM6	0.012837217012408825
Q6P9G9	Q9VI93	0.014999526380600548
Q6P9G9	Q9VJN5	0.0120666382495027
Q6P9G9	Q9VQ56	0.018897414038079
Q6P9G9	Q9VQS7	0.015188026901581886
Q6P9G9	Q9VQU9	0.014651889741403808
Q6P9G9	Q9VR05	0.021739130434782608
Q6P9G9	Q9VZN4	0.011113479208108365
Q6PCT2	Q9VHH9	0.020069622051719235
Q6PEY2	P06603	0.12858766695083831
Q6PEY2	P06605	0.12347257743677181
Q6PEY2	P06606	0.09363455527138391
Q6PEY2	P08841	0.048025007104290994
Q6PEY2	P23257	0.03374538221085536
Q6PEY2	P42271	0.03246660983233873
Q6PEY2	P61857	0.04830917874396135
Q6PEY2	Q24560	0.0494458653026428
Q6PF04	A1Z9R4	0.00993890309747087
Q6PF04	P07247	0.016499715828360333
Q6PF04	P07664	0.011736288718385907
Q6PF04	P07665	0.010755896561523159
Q6PF04	P08044	0.011889538424065276
Q6PF04	P08155	0.021350170502983806
Q6PF04	P08970	0.021810173344700198
Q6PF04	P13360	0.017584856809068232
Q6PF04	P15619	0.017870843989769816
Q6PF04	P19538	0.0114503410059676
Q6PF04	P20385	0.016954785134665792
Q6PF04	P23803	0.012594667496628284
Q6PF04	P25932	0.012513701132626962
Q6PF04	P28166	0.010591905844463389
Q6PF04	P39413	0.015662119920431945
Q6PF04	P39768	0.011597044614947427
Q6PF04	P39770	0.009565927820403525
Q6PF04	P51521	0.010156175996968836
Q6PF04	Q24266	0.009461731552524395
Q6PF04	Q7K0S9	0.01028193886250152
Q6PF04	Q8I7Z8	0.010197757627425152
Q6PF04	Q8ST83	0.011311452117078714
Q6PF04	Q8T053	0.010535663540778631
Q6PF04	Q9U405	0.014377900918821634
Q6PF04	Q9VDZ3	0.013807899971582837
Q6PF04	Q9VH70	0.015927820403523727
Q6PF04	Q9VHM6	0.014639575637018093
Q6PF04	Q9VI93	0.014347826086956521
Q6PF04	Q9VJN5	0.014583688547882924
Q6PF04	Q9VQ56	0.019326631618831105
Q6PF04	Q9VQS7	0.015807836822329578
Q6PF04	Q9VQU9	0.015004666227492313
Q6PF04	Q9VR05	0.02226307189542484
Q6PF04	Q9VZN4	0.009427394146064224
Q6PF06	Q7JUX9	0.012318840579710146
Q6PF06	Q9VR56	0.011793123046319976
Q6PF15	Q04652	0.03154305200341006
Q6PF15	Q9VUU5	0.01947286160841148
Q6PFW1	Q9VR59	0.17860187553282184
Q6PGQ7	Q9VVR2	0.00938476840011367
Q6PH85	Q9VUQ8	0.0457516339869281
Q6PHR2	A1Z7T0	0.016624040920716114
Q6PHR2	A1Z9X0	0.017760727479397557
Q6PHR2	A8DYP0	0.014364876385336744
Q6PHR2	O61267	0.021739130434782608
Q6PHR2	O61443	0.012531969309462916
Q6PHR2	O61661	0.01619778346121057
Q6PHR2	O62618	0.011381074168797953
Q6PHR2	O97143	0.02230747371412333
Q6PHR2	P00522	0.014634839443023587
Q6PHR2	P00528	0.011928104575163396
Q6PHR2	P05130	0.017121341290139244
Q6PHR2	P08181	0.011025859619210002
Q6PHR2	P10676	0.012560386473429953
Q6PHR2	P11346	0.012560386473429953
Q6PHR2	P12370	0.019892014776925263
Q6PHR2	P13368	0.012773515203182723
Q6PHR2	P13677	0.016268826371128163
Q6PHR2	P13678	0.01804489911906792
Q6PHR2	P16912	0.0196078431372549
Q6PHR2	P18106	0.012063086104006821
Q6PHR2	P18431	0.014919011082693947
Q6PHR2	P23572	0.01619778346121057
Q6PHR2	P23573	0.016695083830633704
Q6PHR2	P23647	0.025717533390167663
Q6PHR2	P32865	0.015345268542199489
Q6PHR2	P32866	0.013640238704177323
Q6PHR2	P40417	0.013412901392441036
Q6PHR2	P48609	0.01584256891162262
Q6PHR2	P49071	0.015913611821540212
Q6PHR2	P49657	0.01343421426541631
Q6PHR2	P52304	0.01875532821824382
Q6PHR2	P83099	0.01847115657857346
Q6PHR2	P83100	0.01126740551292981
Q6PHR2	P83101	0.013924410343847685
Q6PHR2	Q00168	0.01911054276783177
Q6PHR2	Q03042	0.017902813299232736
Q6PHR2	Q03043	0.018684285308326228
Q6PHR2	Q09147	0.010912190963341858
Q6PHR2	Q0KHQ5	0.014776925262858768
Q6PHR2	Q24210	0.017902813299232736
Q6PHR2	Q24324	0.01170787155441887
Q6PHR2	Q7PLI7	0.01932367149758454
Q6PHR2	Q8INB9	0.017973856209150325
Q6PHR2	Q8IR79	0.012311736288718386
Q6PHR2	Q8T0S6	0.01619778346121057
Q6PHR2	Q9NBK5	0.01562944018186985
Q6PHR2	Q9V3D5	0.011899687411196362
Q6PHR2	Q9V3I5	0.014062944018186984
Q6PHR2	Q9V3Q6	0.013128729752770674
Q6PHR2	Q9V3Z1	0.01132423984086388
Q6PHR2	Q9V9J3	0.011679454390451833
Q6PHR2	Q9VA38	0.016908212560386472
Q6PHR2	Q9VBW3	0.012617220801364024
Q6PHR2	Q9VEZ5	0.01119636260301222
Q6PHR2	Q9VI13	0.01925262858766695
Q6PHR2	Q9VKN7	0.02230747371412333
Q6PHR2	Q9VP22	0.013483944302358625
Q6PHR2	Q9VPC0	0.013050582551861324
Q6PHR2	Q9VT57	0.010777209434498437
Q6PHR2	Q9VWQ2	0.014634839443023587
Q6PHR2	Q9VXE5	0.01840011366865587
Q6PHR2	Q9W354	0.0159846547314578
Q6PI25	P49858	0.02117078715544189
Q6PI26	Q9VI74	0.016624040920716114
Q6PID8	A1ZB86	0.037368570616652455
Q6PID8	Q9V410	0.01343421426541631
Q6PIF6	P05661	0.06862745098039216
Q6PIF6	P10676	0.03289286729184428
Q6PIF6	Q01989	0.057971014492753624
Q6PIF6	Q23978	0.06308610400682012
Q6PIF6	Q23979	0.06905370843989769
Q6PIF6	Q99323	0.0625177607274794
Q6PIF6	Q9V3Z6	0.29305200341005966
Q6PIL6	P37236	0.023586246092639953
Q6PIL6	P42325	0.023870417732310314
Q6PIL6	P48451	0.00907928388746803
Q6PIL6	Q24214	0.009136118215402103
Q6PIU1	P08510	0.028985507246376812
Q6PIU1	P17971	0.03410059676044331
Q6PIV2	Q02360	0.008951406649616368
Q6PIV2	Q9VS05	0.009690252912759306
Q6PIW4	F3YDF1	0.018613242398408638
Q6PIW4	O18413	0.020602443876101165
Q6PIW4	P46461	0.013626030122193806
Q6PIW4	P48601	0.02195225916453538
Q6PIW4	P54351	0.013242398408638818
Q6PIW4	Q7KN62	0.023870417732310314
Q6PIW4	Q8I0P1	0.044828076157999434
Q6PIY7	O46102	0.015345268542199489
Q6PIY7	Q9VD44	0.030264279624893437
Q6PIY7	Q9VYS4	0.03104575163398693
Q6PJG9	P12024	0.00973998294970162
Q6PJG9	Q24020	0.01052855924978687
Q6PJG9	Q9V477	0.010144927536231885
Q6PJG9	Q9VUN0	0.009728142464715352
Q6PJG9	Q9VZZ4	0.014492753623188406
Q6PJI9	Q9XZ25	0.010287013356067066
Q6PK81	A1Z9R4	0.010485933503836318
Q6PK81	P07247	0.01693662972435351
Q6PK81	P07664	0.011068485365160556
Q6PK81	P07665	0.011428436108743015
Q6PK81	P08044	0.012569266837169649
Q6PK81	P08155	0.020662119920431935
Q6PK81	P08970	0.018559960215970447
Q6PK81	P13360	0.01860880221653879
Q6PK81	P15619	0.01831131003125888
Q6PK81	P19538	0.011359761295822675
Q6PK81	P20385	0.016476034858387795
Q6PK81	P23803	0.012024900539926112
Q6PK81	P25932	0.012263782324524014
Q6PK81	P28166	0.010740977550440465
Q6PK81	P39413	0.01594964072585556
Q6PK81	P39768	0.013507625272331155
Q6PK81	P39770	0.00945462726153263
Q6PK81	P51521	0.00944160272804774
Q6PK81	Q24266	0.009663019797290898
Q6PK81	Q7K0S9	0.010443307757885763
Q6PK81	Q8I7Z8	0.01118925831202046
Q6PK81	Q8ST83	0.01109121909633419
Q6PK81	Q8T053	0.00923557828928673
Q6PK81	Q9U405	0.014752060244387612
Q6PK81	Q9VDZ3	0.014984370559818135
Q6PK81	Q9VH70	0.01483908780903666
Q6PK81	Q9VHM6	0.013944327731092433
Q6PK81	Q9VI93	0.014209766032016671
Q6PK81	Q9VJN5	0.012894288150042626
Q6PK81	Q9VQ56	0.0188618925831202
Q6PK81	Q9VQS7	0.015035724434701416
Q6PK81	Q9VQU9	0.01619778346121057
Q6PK81	Q9VR05	0.02337311736288718
Q6PK81	Q9VZN4	0.009369138959931798
Q6PKG0	Q9I7T7	0.010478829212844558
Q6PKG0	Q9VAW5	0.038789428815004266
Q6PKH6	Q9VXJ0	0.00951974992895709
Q6PL18	F3YDF1	0.02195225916453538
Q6PL18	O18413	0.027138391588519467
Q6PL18	P46461	0.01918158567774936
Q6PL18	P48601	0.027422563228189825
Q6PL18	P54351	0.020318272236430804
Q6PL18	Q7KN62	0.02951832907075874
Q6PL18	Q8I0P1	0.020318272236430804
Q6PRD1	Q9VKA4	0.02202330207445297
Q6Q0C0	O18640	0.009050866723500995
Q6Q0C0	P49846	0.009700909349246944
Q6Q0C0	Q7KNS3	0.01584256891162262
Q6Q0C0	Q95RJ9	0.010009946007388464
Q6Q0C0	Q9V3J8	0.01272378516624041
Q6Q0C0	Q9VPR4	0.010585393577720944
Q6Q0C0	Q9VZF4	0.015889930851567678
Q6Q0C1	Q9VAY3	0.009548167092924126
Q6Q0C1	Q9VM51	0.015792838874680307
Q6Q0C1	Q9VQG4	0.01648195510088093
Q6QEF8	Q24572	0.009960215970446148
Q6QEF8	Q9V3J8	0.009633418584825235
Q6QNK2	A1Z7G7	0.017192384200056834
Q6QNK2	Q9V5N8	0.017050298380221655
Q6QNY1	Q9VTE0	0.012262006251776073
Q6R6M4	Q24574	0.010883773799374821
Q6R6M4	Q8IQ27	0.01847115657857346
Q6R6M4	Q9VRP5	0.026641091219096334
Q6R6M4	Q9VVR1	0.02166808752486502
Q6R6M4	Q9VYQ8	0.015203182722364308
Q6RFH8	P06601	0.009700909349246944
Q6RFH8	P09083	0.009324381926683716
Q6RFH8	Q06453	0.009263995453253765
Q6RFH8	Q9W2Q1	0.010052571753339016
Q6RI45	P49846	0.0103154305200341
Q6RI45	Q7KNS3	0.00967249218527991
Q6RI45	Q95RJ9	0.011160841148053423
Q6RI45	Q9V3J8	0.011980202709102963
Q6RI45	Q9VZF4	0.01804489911906792
Q6S545	Q9VCA8	0.009848915411575261
Q6S545	Q9VUX2	0.01067064506962205
Q6S8J3	P02572	0.10258596192100028
Q6S8J3	P02574	0.09988633134413186
Q6S8J3	P10981	0.10130718954248366
Q6S8J3	P10987	0.10287013356067065
Q6S8J3	P32392	0.03289286729184428
Q6S8J3	P45889	0.05853935777209435
Q6S8J3	P45890	0.02287581699346405
Q6S8J3	P45891	0.06862745098039216
Q6S8J3	P53501	0.1010230179028133
Q6S8J3	P83967	0.10187553282182438
Q6S8J3	Q9VCA8	0.010125390736004547
Q6S8J3	Q9VEC3	0.013569195794259734
Q6S8J3	Q9VUX2	0.010152031827223644
Q6S8J7	Q9VCA8	0.010851094060812732
Q6S8J7	Q9VUX2	0.010045467462347258
Q6SA08	A1Z7T0	0.013142938334754191
Q6SA08	A1Z9X0	0.017831770389315146
Q6SA08	O61267	0.017618641659562374
Q6SA08	O61443	0.009192952543336175
Q6SA08	O61661	0.018329070758738276
Q6SA08	O62618	0.009363455527138392
Q6SA08	O97143	0.017760727479397557
Q6SA08	P00522	0.01198493890309747
Q6SA08	P00528	0.010372264847968172
Q6SA08	P04412	0.009960215970446148
Q6SA08	P05130	0.017192384200056834
Q6SA08	P11346	0.012063086104006821
Q6SA08	P12370	0.015913611821540212
Q6SA08	P13677	0.015913611821540212
Q6SA08	P13678	0.01548735436203467
Q6SA08	P16912	0.014208581983518044
Q6SA08	P18106	0.010642227905655017
Q6SA08	P18431	0.011217675475987494
Q6SA08	P23572	0.011324239840863882
Q6SA08	P23573	0.011601307189542484
Q6SA08	P23647	0.017050298380221655
Q6SA08	P32865	0.013029269678886048
Q6SA08	P32866	0.011714975845410626
Q6SA08	P40417	0.009846547314578005
Q6SA08	P48609	0.011167945439045182
Q6SA08	P49071	0.014634839443023587
Q6SA08	P52304	0.01619778346121057
Q6SA08	P83099	0.01570048309178744
Q6SA08	P83100	0.008809320829781187
Q6SA08	P83101	0.012773515203182723
Q6SA08	P92208	0.010173344700198919
Q6SA08	Q00168	0.016339869281045753
Q6SA08	Q03042	0.014208581983518044
Q6SA08	Q03043	0.012674055129298097
Q6SA08	Q07407	0.010343847684001138
Q6SA08	Q09147	0.009335038363171356
Q6SA08	Q0KHQ5	0.01009519749928957
Q6SA08	Q24145	0.011111111111111112
Q6SA08	Q24210	0.012801932367149757
Q6SA08	Q24324	0.011906791702188122
Q6SA08	Q7PLI7	0.01605569764137539
Q6SA08	Q8INB9	0.01548735436203467
Q6SA08	Q8IR79	0.011082693947144074
Q6SA08	Q8T0S6	0.01096902529127593
Q6SA08	Q9I7F7	0.011025859619210002
Q6SA08	Q9NBK5	0.014634839443023587
Q6SA08	Q9V3I5	0.013285024154589372
Q6SA08	Q9V3Q6	0.010784313725490198
Q6SA08	Q9V9J3	0.012091503267973855
Q6SA08	Q9VA38	0.01162972435350952
Q6SA08	Q9VI13	0.011764705882352941
Q6SA08	Q9VKN7	0.019465757317419723
Q6SA08	Q9VP22	0.010123614663256607
Q6SA08	Q9VT57	0.009605001420858197
Q6SA08	Q9VWQ2	0.011224779766979255
Q6SA08	Q9VXE5	0.012887183859050867
Q6SA08	Q9VZI2	0.012674055129298097
Q6SA08	Q9W354	0.009406081273088946
Q6STE5	Q9VYG2	0.0836175049730037
Q6SZW1	Q6IDD9	0.08269394714407502
Q6T310	O18334	0.011224779766979255
Q6T310	P08646	0.01126740551292981
Q6T310	P25228	0.010841148053424269
Q6T310	P48555	0.012915601023017904
Q6T310	Q24192	0.008638817845978971
Q6T310	Q9VND8	0.012205171923842002
Q6T310	Q9VP48	0.009299516908212561
Q6T4P5	Q9V576	0.012915601023017904
Q6TCH4	Q9VCY8	0.009633418584825235
Q6TCH7	Q9VCY8	0.018258027848820687
Q6TDP4	Q04652	0.07217959647627167
Q6TDP4	Q9VFP2	0.009605001420858197
Q6TDP4	Q9VUU5	0.0763000852514919
Q6TFL4	P17789	0.00938476840011367
Q6TFL4	P42282	0.009363455527138392
Q6TFL4	Q04652	0.02536942313157147
Q6TFL4	Q7KRI2	0.008539357772094346
Q6TFL4	Q9VUU5	0.027649900539926112
Q6UB35	O96553	0.12759306621199204
Q6UB98	Q9VBP3	0.012688263711281619
Q6UB98	Q9VCA8	0.010213602349152221
Q6UB98	Q9VFD5	0.009576584256891164
Q6UB98	Q9VSA4	0.014151747655583972
Q6UB99	Q9VBP3	0.010745240125035525
Q6UB99	Q9VCA8	0.00973998294970162
Q6UB99	Q9VSA4	0.013924410343847685
Q6UB99	Q9VUX2	0.009605001420858197
Q6UVJ0	Q9VAC8	0.00952685421994885
Q6UVY6	O01404	0.010123614663256607
Q6UVY6	Q6NP60	0.0414180164819551
Q6UVY6	Q9VUY0	0.04191531685137823
Q6UW02	Q27594	0.010585393577720944
Q6UW02	Q9V3S0	0.009988633134413186
Q6UW02	Q9V419	0.01045751633986928
Q6UW02	Q9V4U7	0.010116510372264848
Q6UW02	Q9V769	0.011956521739130435
Q6UW02	Q9V771	0.012858766695083831
